Customer_ID,Customer_Name,Total_Orders,Total_Sales,Avg_Order_Value,Customer_Lifetime_Days,Days_Since_Last_Purchase,Ref_Date,Last_Purchase_Date,Pref_Order_Month,Purchase_Frequency,Avg_Browsing_Time,Unique_Products_Purchased,Favorite_Product,Favorite_Top3,Total_Likes,Total_Shares,Total_Add_to_Cart,Total_Engagement_Score,R_Recency_Days_MM,R_Avg_Interval_Days_MM,F_Orders_30d_MM,F_Orders_90d_MM,M_Sales_30d_MM,M_AOV_30d_MM,M_Sales_Var_90d_MM,B_Browse_Count_30d_MM,B_Avg_Browse_Time_30d_MM,B_Depth_30d_MM,C_Top1_Ratio_MM,C_Top3_Coverage_MM,Cluster,Cluster_Label
ON-00278,Ross Braxton,68.0,11425.0,168.01470588235293,1079.0,2.0,2024-12-31,2024-12-29,1,0.06302131603336422,22.177941176470586,22.0,Fashion,Fashion:77.9%、Home & Furniture:13.2%、Auto & Accessories:4.4%,47.0,49.0,57.0,153.0,0.9813084112149533,0.7856988085418972,0.5,0.5714285714285714,0.429073856975381,0.6898148148148149,0.47910998246568715,0.5,0.5375,0.6666666666666666,0.8010731319554849,0.757352941176471,0,高价值客户群
ON-00296,Barnes Braxton,74.0,11021.0,148.93243243243242,1032.0,37.0,2024-12-31,2024-11-24,9,0.07170542635658915,12.80945945945946,30.0,Fashion,Fashion:52.7%、Home & Furniture:23.0%、Auto & Accessories:21.6%,28.0,19.0,40.0,87.0,0.6542056074766356,0.8558426036590971,0.0,0.21428571428571427,0.0,0.5320945945945945,0.2178703685042238,0.0,0.0,0.0,0.37247382517652783,0.8513513513513518,3,中等价值客户群
ON-00308,Howell Eason,54.0,8316.0,154.0,1063.0,3.0,2024-12-31,2024-12-28,7,0.05079962370649106,11.792592592592591,25.0,Fashion,Fashion:66.7%、Auto & Accessories:20.4%、Electronic:7.4%,20.0,14.0,30.0,64.0,0.9719626168224299,0.6448000273018661,0.125,0.3571428571428571,0.06858147713950762,0.38425925925925924,0.29101423571222224,0.125,0.3025,0.16666666666666666,0.6096096096096095,0.6944444444444446,4,低价值潜在流失客户群
ON-00312,Livingston Thornton,73.0,11137.0,152.56164383561645,1082.0,0.0,2024-12-31,2024-12-31,12,0.06746765249537892,11.412328767123288,28.0,Fashion,Fashion:63.0%、Auto & Accessories:19.2%、Home & Furniture:15.1%,27.0,28.0,35.0,90.0,1.0,0.8240846515514515,0.75,0.5714285714285714,0.5158264947245017,0.5216049382716048,0.3707449059798053,0.75,0.29375,1.0,0.5475749722325065,0.8493150684931505,0,高价值客户群
ON-00321,Christensen Lebron,86.0,14076.0,163.67441860465115,1029.0,16.0,2024-12-31,2024-12-15,10,0.08357628765792031,22.38139534883721,22.0,Fashion,Fashion:80.2%、Home & Furniture:11.6%、Auto & Accessories:5.8%,64.0,61.0,69.0,194.0,0.8504672897196262,0.9282542775785168,0.125,0.3571428571428571,0.12368112543962484,0.8194444444444444,0.3241297673512439,0.125,0.8275000000000001,0.16666666666666666,0.8399853341713805,0.8720930232558137,1,低价值客户群
ON-0035,Bean Thompson,74.0,11261.0,152.17567567567568,1080.0,2.0,2024-12-31,2024-12-29,9,0.06851851851851852,13.159459459459459,36.0,Fashion,Fashion:45.9%、Auto & Accessories:23.0%、Electronic:16.2%,36.0,30.0,44.0,110.0,0.9813084112149533,0.8324005954395279,0.125,0.5714285714285714,0.049824150058616644,0.2361111111111111,0.4284217103009049,0.125,0.5900000000000001,0.16666666666666666,0.25773070367664963,0.18243243243243157,2,中高价值客户群
ON-00359,Franklin Dickinson,64.0,10530.0,164.53125,1036.0,46.0,2024-12-31,2024-11-15,1,0.06177606177606178,14.2828125,27.0,Fashion,Fashion:65.6%、Auto & Accessories:14.1%、Home & Furniture:10.9%,27.0,23.0,36.0,86.0,0.5700934579439252,0.7735785192589419,0.0,0.42857142857142855,0.0,0.6043113425925926,0.6157537104591541,0.0,0.0,0.0,0.591920045045045,0.484375,3,中等价值客户群
ON-00375,Burton Ellison,51.0,8327.0,163.27450980392157,1065.0,16.0,2024-12-31,2024-12-15,12,0.04788732394366197,13.249019607843138,25.0,Fashion,Fashion:51.0%、Home & Furniture:29.4%、Auto & Accessories:15.7%,19.0,16.0,22.0,57.0,0.8504672897196262,0.6004712266171641,0.125,0.42857142857142855,0.1354044548651817,0.912037037037037,0.32367938408206864,0.125,0.3675,0.16666666666666666,0.34322557851969615,0.784313725490196,1,低价值客户群
ON-00401,Morgan Bertelson,50.0,8206.0,164.12,1068.0,13.0,2024-12-31,2024-12-18,9,0.04681647940074907,24.074,22.0,Fashion,Fashion:68.0%、Home & Furniture:18.0%、Auto & Accessories:8.0%,38.0,36.0,40.0,114.0,0.8785046728971962,0.582791048734216,0.25,0.2857142857142857,0.24970691676436105,0.8287037037037037,0.2000591195222068,0.25,0.385,0.16666666666666666,0.6322522522522522,0.6699999999999999,1,低价值客户群
ON-00416,Kline Williamson,55.0,8525.0,155.0,1057.0,16.0,2024-12-31,2024-12-15,7,0.05203405865657521,13.821818181818182,29.0,Fashion,Fashion:41.8%、Auto & Accessories:27.3%、Home & Furniture:21.8%,18.0,19.0,33.0,70.0,0.8504672897196262,0.6620028805996725,0.25,0.3571428571428571,0.2555685814771395,0.8518518518518519,0.20257143049089357,0.25,0.205,0.3333333333333333,0.18763308763308761,0.5,2,中高价值客户群
ON-004211,Perez Barton,55.0,8940.0,162.54545454545453,1031.0,16.0,2024-12-31,2024-12-15,11,0.0533462657613967,21.87636363636364,19.0,Fashion,Fashion:81.8%、Home & Furniture:9.1%、Electronic:5.5%,40.0,35.0,42.0,117.0,0.8504672897196262,0.6791683634703294,0.125,0.5714285714285714,0.06682297772567408,0.3703703703703704,0.4271318298163935,0.125,0.23750000000000002,0.16666666666666666,0.8669123669123671,0.7999999999999998,4,低价值潜在流失客户群
ON-00436,Camacho Thompson,71.0,11714.0,164.98591549295776,1073.0,10.0,2024-12-31,2024-12-21,1,0.06616961789375582,18.697183098591548,23.0,Fashion,Fashion:52.1%、Home & Furniture:40.8%、Auto & Accessories:7.0%,56.0,56.0,62.0,174.0,0.9065420560747663,0.8133609405492883,0.375,0.5714285714285714,0.2245017584994138,0.43364197530864196,0.5922281341744429,0.375,0.25083333333333335,0.5,0.3624540032990736,1.0,0,高价值客户群
ON-00439,Daniel Harton,57.0,8698.0,152.59649122807016,1064.0,17.0,2024-12-31,2024-12-14,1,0.05357142857142857,14.036842105263158,27.0,Fashion,Fashion:63.2%、Auto & Accessories:15.8%、Home & Furniture:14.0%,27.0,15.0,33.0,75.0,0.8411214953271028,0.6824694178685327,0.125,0.2857142857142857,0.049824150058616644,0.2361111111111111,0.3976795587533843,0.125,0.405,0.16666666666666666,0.5500237079184447,0.6140350877192979,4,低价值潜在流失客户群
ON-0044573,Oconnor Nelson,29.0,5001.0,172.44827586206895,1068.0,13.0,2024-12-31,2024-12-18,1,0.027153558052434457,20.29655172413793,14.0,Fashion,Fashion:89.7%、Home & Furniture:10.3%,25.0,20.0,24.0,69.0,0.8785046728971962,0.0,0.25,0.21428571428571427,0.21688159437280186,0.699074074074074,0.31043123660573324,0.25,0.6262500000000001,0.3333333333333333,1.0,1.0,1,低价值客户群
ON-005,Rowe Jackson,69.0,10904.0,158.02898550724638,1081.0,0.0,2024-12-31,2024-12-31,1,0.06382978723404255,12.815942028985507,30.0,Fashion,Fashion:46.4%、Home & Furniture:34.8%、Auto & Accessories:15.9%,29.0,23.0,30.0,82.0,1.0,0.7930935761424376,0.25,0.21428571428571427,0.08382180539273153,0.1736111111111111,0.8618551437343384,0.25,0.18625000000000003,0.3333333333333333,0.2650476563520042,0.8405797101449277,4,低价值潜在流失客户群
ON-00536,Webster Jordon,59.0,9667.0,163.84745762711864,1064.0,17.0,2024-12-31,2024-12-14,2,0.05545112781954887,14.344067796610169,25.0,Fashion,Fashion:59.3%、Home & Furniture:22.0%、Auto & Accessories:18.6%,23.0,15.0,30.0,68.0,0.8411214953271028,0.7058272234723706,0.125,0.21428571428571427,0.12778429073856976,0.8518518518518519,0.4566893515439377,0.125,0.22999999999999998,0.16666666666666666,0.4848831882730187,1.0,1,低价值客户群
ON-00570,Barron Thompson,61.0,9378.0,153.7377049180328,1078.0,4.0,2024-12-31,2024-12-27,1,0.05658627087198516,12.91311475409836,25.0,Fashion,Fashion:59.0%、Auto & Accessories:21.3%、Home & Furniture:19.7%,29.0,19.0,38.0,86.0,0.9626168224299065,0.7193091849524809,0.5,0.5714285714285714,0.34232121922626024,0.5185185185185186,0.2730179844273804,0.5,0.31875000000000003,0.6666666666666666,0.47969280756166,1.0,0,高价值客户群
ON-0058,Trujillo Sheldon,55.0,7708.0,140.14545454545456,1049.0,32.0,2024-12-31,2024-11-29,1,0.052430886558627265,20.847272727272724,27.0,Fashion,Fashion:45.5%、Home & Furniture:34.5%、Auto & Accessories:14.5%,36.0,30.0,45.0,111.0,0.7009345794392523,0.6672845676367976,0.0,0.21428571428571427,0.0,0.49141414141414147,0.23865177631024018,0.0,0.0,0.0,0.2493857493857493,0.7000000000000002,3,中等价值客户群
ON-00583,Hoover Patterson,66.0,9314.0,141.12121212121212,1046.0,4.0,2024-12-31,2024-12-27,3,0.06309751434034416,14.262121212121212,31.0,Fashion,Fashion:48.5%、Home & Furniture:24.2%、Auto & Accessories:16.7%,22.0,16.0,33.0,71.0,0.9626168224299065,0.7861326830625703,0.375,0.3571428571428571,0.24267291910902694,0.48148148148148145,0.3466596798140422,0.375,0.16500000000000004,0.5,0.3008463008463008,0.4166666666666661,2,中高价值客户群
ON-0060,Yates Johnson,83.0,12972.0,156.289156626506,1066.0,16.0,2024-12-31,2024-12-15,8,0.07786116322701689,21.821686746987954,29.0,Fashion,Fashion:56.6%、Home & Furniture:27.7%、Auto & Accessories:14.5%,60.0,57.0,67.0,184.0,0.8504672897196262,0.8963777428721025,0.25,0.3571428571428571,0.16412661195779601,0.49074074074074076,0.4516731496597268,0.25,0.29375,0.3333333333333333,0.4391077824812766,0.9337349397590362,4,低价值潜在流失客户群
ON-00610,Goodwin Jackson,84.0,12506.0,148.88095238095238,1067.0,5.0,2024-12-31,2024-12-26,5,0.07872539831302718,12.182142857142857,33.0,Fashion,Fashion:57.1%、Home & Furniture:19.0%、Auto & Accessories:16.7%,31.0,27.0,43.0,101.0,0.9532710280373832,0.9015321603420681,0.5,0.7857142857142857,0.22391559202813596,0.2847222222222222,0.41346532621700405,0.5,0.31000000000000005,0.6666666666666666,0.44787644787644787,0.6071428571428568,0,高价值客户群
ON-00613,Solomon Vernon,64.0,10214.0,159.59375,1066.0,12.0,2024-12-31,2024-12-19,7,0.0600375234521576,13.49375,27.0,Fashion,Fashion:62.5%、Home & Furniture:20.3%、Auto & Accessories:15.6%,24.0,15.0,35.0,74.0,0.8878504672897196,0.7566016680681824,0.125,0.3571428571428571,0.03634232121922626,0.12962962962962965,0.5329098225742521,0.125,0.09000000000000001,0.16666666666666666,0.5388513513513513,0.9140625,4,低价值潜在流失客户群
ON-00616,Becker Johnson,72.0,10806.0,150.08333333333334,1077.0,3.0,2024-12-31,2024-12-28,12,0.06685236768802229,20.105555555555554,28.0,Fashion,Fashion:55.6%、Home & Furniture:27.8%、Electronic:9.7%,54.0,45.0,56.0,155.0,0.9719626168224299,0.8190493812510937,0.75,0.6428571428571428,0.6506447831184056,0.699074074074074,0.3192958473429101,0.75,0.39208333333333334,1.0,0.4209209209209209,0.6180555555555554,0,高价值客户群
ON-0062,Sellers Stevenson,60.0,9899.0,164.98333333333332,1035.0,31.0,2024-12-31,2024-11-30,1,0.057971014492753624,21.866666666666667,22.0,Fashion,Fashion:71.7%、Auto & Accessories:15.0%、Home & Furniture:13.3%,43.0,41.0,47.0,131.0,0.7102803738317758,0.7344358471066881,0.0,0.3571428571428571,0.0,0.6064043209876542,0.5209225332715265,0.0,0.0,0.0,0.6945195195195195,1.0,3,中等价值客户群
ON-00625,Hanson Ferguson,42.0,6683.0,159.11904761904762,1063.0,18.0,2024-12-31,2024-12-13,12,0.03951081843838194,23.864285714285714,19.0,Fashion,Fashion:69.0%、Home & Furniture:19.0%、Auto & Accessories:9.5%,29.0,28.0,33.0,90.0,0.8317757009345794,0.4355183434741674,0.125,0.42857142857142855,0.09320046893317702,0.5787037037037037,0.06710961520804921,0.125,0.9500000000000001,0.16666666666666666,0.6500429000429,0.8690476190476186,1,低价值客户群
ON-0072,Santiago Grayson,65.0,9939.0,152.90769230769232,1059.0,18.0,2024-12-31,2024-12-13,7,0.061378659112370164,19.884615384615383,24.0,Fashion,Fashion:53.8%、Home & Furniture:36.9%、Auto & Accessories:9.2%,51.0,44.0,51.0,146.0,0.8317757009345794,0.7699267278309296,0.125,0.07142857142857142,0.07268464243845252,0.4166666666666667,0.0,0.125,0.15500000000000003,0.16666666666666666,0.3918918918918919,1.0,3,中等价值客户群
ON-00729,Branch Thornton,83.0,11759.0,141.67469879518072,1064.0,17.0,2024-12-31,2024-12-14,2,0.07800751879699248,22.797590361445785,28.0,Home & Furniture,Home & Furniture:43.4%、Fashion:38.6%、Auto & Accessories:16.9%,55.0,51.0,58.0,164.0,0.8411214953271028,0.8972472889087023,0.125,0.3571428571428571,0.06916764361078546,0.3888888888888889,0.12494642293300012,0.125,0.6025,0.16666666666666666,0.21404537067187668,0.9337349397590362,4,低价值潜在流失客户群
ON-00734,Roman Monton,72.0,10651.0,147.93055555555554,1065.0,16.0,2024-12-31,2024-12-15,6,0.0676056338028169,12.675,28.0,Fashion,Fashion:55.6%、Auto & Accessories:26.4%、Home & Furniture:18.1%,28.0,20.0,39.0,87.0,0.8504672897196262,0.8250749678709124,0.125,0.5714285714285714,0.07268464243845252,0.4166666666666667,0.5475475475475475,0.125,0.5700000000000001,0.16666666666666666,0.4209209209209209,1.0,4,低价值潜在流失客户群
ON-00762,Henderson Braxton,62.0,9233.0,148.91935483870967,1021.0,44.0,2024-12-31,2024-11-17,1,0.06072477962781587,22.411290322580644,27.0,Fashion,Fashion:54.8%、Home & Furniture:32.3%、Auto & Accessories:8.1%,39.0,42.0,49.0,130.0,0.5887850467289719,0.763123376476436,0.0,0.42857142857142855,0.0,0.5320340501792113,0.0026872510093986614,0.0,0.0,0.0,0.40874745713455385,0.7338709677419359,3,中等价值客户群
ON-00766,Gregory Gibson,44.0,5877.0,133.5681818181818,1028.0,44.0,2024-12-31,2024-11-17,3,0.042801556420233464,21.025000000000002,22.0,Fashion,Fashion:56.8%、Home & Furniture:31.8%、Electronic:6.8%,22.0,22.0,31.0,75.0,0.5887850467289719,0.5075288885051479,0.0,0.14285714285714285,0.0,0.46096380471380466,0.1941538854290532,0.0,0.0,0.0,0.44236281736281746,0.75,3,中等价值客户群
ON-0078,Sherman Knutson,43.0,6841.0,159.09302325581396,1075.0,2.0,2024-12-31,2024-12-29,6,0.04,21.574418604651164,22.0,Fashion,Fashion:65.1%、Home & Furniture:18.6%、Auto & Accessories:11.6%,30.0,28.0,38.0,96.0,0.9813084112149533,0.44734002887651325,0.25,0.14285714285714285,0.17584994138335286,0.537037037037037,0.653969405647258,0.25,0.6087500000000001,0.3333333333333333,0.5832809553739786,0.7441860465116283,4,低价值潜在流失客户群
ON-00786,Little Ellison,57.0,8805.0,154.47368421052633,1080.0,2.0,2024-12-31,2024-12-29,1,0.05277777777777778,20.79824561403509,26.0,Fashion,Fashion:61.4%、Home & Furniture:19.3%、Auto & Accessories:12.3%,41.0,38.0,45.0,124.0,0.9813084112149533,0.6722833071540768,0.25,0.21428571428571427,0.16764361078546305,0.5046296296296295,0.5806134247595843,0.25,0.46625,0.3333333333333333,0.5202307570728624,0.6140350877192979,4,低价值潜在流失客户群
ON-00823,Berry Creighton,52.0,7625.0,146.6346153846154,1066.0,15.0,2024-12-31,2024-12-16,10,0.04878048780487805,20.182692307692307,26.0,Fashion,Fashion:51.9%、Home & Furniture:28.8%、Auto & Accessories:13.5%,38.0,36.0,44.0,118.0,0.8598130841121495,0.6146618769360284,0.125,0.42857142857142855,0.13364595545134816,0.8981481481481481,0.44140486496936904,0.125,0.52,0.16666666666666666,0.3592342342342343,0.6826923076923075,1,低价值客户群
ON-00828,Mccoy Duston,58.0,9080.0,156.55172413793105,952.0,72.0,2024-12-31,2024-10-20,9,0.06092436974789916,13.39655172413793,26.0,Fashion,Fashion:48.3%、Home & Furniture:27.6%、Auto & Accessories:22.4%,27.0,15.0,29.0,71.0,0.3271028037383178,0.7644050628260404,0.0,0.2857142857142857,0.0,0.5673690932311621,0.27111003621070734,0.0,0.0,0.0,0.29729729729729737,0.9051724137931032,3,中等价值客户群
ON-0084,Walton Jackson,48.0,7537.0,157.02083333333334,1054.0,18.0,2024-12-31,2024-12-13,2,0.04554079696394687,12.341666666666667,27.0,Fashion,Fashion:60.4%、Home & Furniture:14.6%、Auto & Accessories:12.5%,24.0,17.0,22.0,63.0,0.8317757009345794,0.560344452175005,0.125,0.14285714285714285,0.14536928487690504,0.9907407407407407,0.07266326729413977,0.125,0.6975,0.16666666666666666,0.5034722222222221,0.3125,1,低价值客户群
ON-00872,Chang Stevenson,76.0,10455.0,137.56578947368422,1078.0,3.0,2024-12-31,2024-12-28,2,0.07050092764378478,20.928947368421053,26.0,Fashion,Fashion:69.7%、Auto & Accessories:13.2%、Home & Furniture:11.8%,49.0,49.0,58.0,156.0,0.9719626168224299,0.847416504037952,0.25,0.6428571428571428,0.10023446658851114,0.23842592592592593,0.10627447399342335,0.25,0.5175,0.3333333333333333,0.6617472735893788,0.7105263157894735,4,低价值潜在流失客户群
ON-0096,Stokes Knudson,64.0,10762.0,168.15625,1055.0,16.0,2024-12-31,2024-12-15,5,0.06066350710900474,21.2484375,21.0,Fashion,Fashion:78.1%、Auto & Accessories:10.9%、Home & Furniture:9.4%,54.0,46.0,55.0,155.0,0.8504672897196262,0.7628265135047942,0.125,0.21428571428571427,0.09320046893317702,0.5787037037037037,0.25585018277039157,0.125,0.7775000000000001,0.16666666666666666,0.8041948198198199,0.9140625,1,低价值客户群
ON-0097,Hatfield Trafton,46.0,7264.0,157.91304347826087,1022.0,0.0,2024-12-31,2024-12-31,9,0.04500978473581213,13.408695652173913,23.0,Fashion,Fashion:60.9%、Home & Furniture:19.6%、Auto & Accessories:17.4%,22.0,12.0,28.0,62.0,1.0,0.5501631575885466,0.25,0.2857142857142857,0.2022274325908558,0.6412037037037037,0.41364854787673583,0.25,0.35750000000000004,0.3333333333333333,0.5111633372502937,0.8804347826086953,1,低价值客户群
ON-00979,Buchanan Liston,82.0,12888.0,157.17073170731706,1076.0,7.0,2024-12-31,2024-12-24,12,0.0762081784386617,22.478048780487807,33.0,Fashion,Fashion:48.8%、Home & Furniture:30.5%、Auto & Accessories:13.4%,61.0,54.0,69.0,184.0,0.9345794392523364,0.8862545093842792,0.375,0.5,0.2637749120750293,0.537037037037037,0.429065142392084,0.375,0.2675,0.5,0.3058668424522083,0.5975609756097562,2,中高价值客户群
ON-00999,Cox Blanton,60.0,9930.0,165.5,1065.0,16.0,2024-12-31,2024-12-15,11,0.056338028169014086,23.18,21.0,Fashion,Fashion:71.7%、Home & Furniture:18.3%、Auto & Accessories:10.0%,40.0,41.0,50.0,131.0,0.8504672897196262,0.716308022953843,0.125,0.5714285714285714,0.03634232121922626,0.12962962962962965,0.48984387071635405,0.125,0.6150000000000001,0.16666666666666666,0.6945195195195195,1.0,4,低价值潜在流失客户群
OR-001297,Bridges Meador,73.0,11702.0,160.3013698630137,1004.0,77.0,2024-12-31,2024-10-15,7,0.07270916334661355,20.693150684931506,24.0,Fashion,Fashion:74.0%、Home & Furniture:17.8%、Electronic:5.5%,55.0,53.0,61.0,169.0,0.28037383177570097,0.8627069880104294,0.0,0.14285714285714285,0.0,0.584728564180619,0.3805416154409443,0.0,0.0,0.0,0.7336788843638158,0.8493150684931505,3,中等价值客户群
OR-00727,Robles Pryor,51.0,7498.0,147.01960784313727,1041.0,40.0,2024-12-31,2024-11-21,6,0.04899135446685879,22.537254901960786,24.0,Fashion,Fashion:58.8%、Home & Furniture:21.6%、Electronic:11.8%,34.0,30.0,38.0,102.0,0.6261682242990654,0.6175838926174497,0.0,0.14285714285714285,0.0,0.5232389251997096,0.04087308785295363,0.0,0.0,0.0,0.4764175940646529,0.5686274509803919,3,中等价值客户群
OS-001167,Pope Kaydos,61.0,9086.0,148.95081967213116,1067.0,10.0,2024-12-31,2024-12-21,11,0.05716963448922212,13.781967213114754,27.0,Fashion,Fashion:47.5%、Auto & Accessories:32.8%、Home & Furniture:19.7%,25.0,19.0,36.0,80.0,0.9065420560747663,0.725845272660923,0.25,0.7857142857142857,0.12133645955451347,0.32175925925925924,0.40579000432569684,0.25,0.2925,0.3333333333333333,0.2848176044897356,1.0,4,低价值潜在流失客户群
OS-00121,Browning Staavos,74.0,11943.0,161.3918918918919,1074.0,7.0,2024-12-31,2024-12-24,12,0.06890130353817504,21.605405405405406,23.0,Fashion,Fashion:60.8%、Home & Furniture:31.1%、Auto & Accessories:6.8%,53.0,56.0,63.0,172.0,0.9345794392523364,0.8353308464669742,0.5,0.6428571428571428,0.18405627198124266,0.20601851851851855,0.2707793550448286,0.5,0.35875,0.6666666666666666,0.5101655709763817,0.9256756756756754,0,高价值客户群
OV-00481,Waller Yotov,60.0,9034.0,150.56666666666666,1047.0,3.0,2024-12-31,2024-12-28,12,0.05730659025787966,13.161666666666667,22.0,Fashion,Fashion:70.0%、Auto & Accessories:16.7%、Home & Furniture:10.0%,19.0,21.0,32.0,72.0,0.9719626168224299,0.7271847174455499,0.875,0.7857142857142857,0.5527549824150059,0.46626984126984133,0.45242291490003506,0.875,0.3489285714285714,1.0,0.6662162162162162,0.8166666666666664,0,高价值客户群
OW-00262,Price Brandow,78.0,12171.0,156.03846153846155,1063.0,16.0,2024-12-31,2024-12-15,11,0.07337723424270931,13.257692307692306,24.0,Fashion,Fashion:69.2%、Auto & Accessories:19.2%、Home & Furniture:9.0%,32.0,22.0,43.0,97.0,0.8504672897196262,0.8676714308586364,0.125,0.42857142857142855,0.12778429073856976,0.8518518518518519,0.4577523086098776,0.125,0.47500000000000003,0.16666666666666666,0.6531531531531531,0.8589743589743586,1,低价值客户群
OX-003559,Patrick Maddox,59.0,9493.0,160.89830508474577,1065.0,16.0,2024-12-31,2024-12-15,3,0.05539906103286385,19.750847457627117,25.0,Fashion,Fashion:67.8%、Home & Furniture:22.0%、Electronic:6.8%,49.0,45.0,47.0,141.0,0.8504672897196262,0.7052125443775328,0.125,0.42857142857142855,0.06389214536928488,0.34722222222222227,0.13135282933940653,0.125,0.6125,0.16666666666666666,0.6287982898152389,0.8135593220338979,4,低价值潜在流失客户群
OX-00384,Hudson Cox,60.0,8835.0,147.25,1069.0,13.0,2024-12-31,2024-12-18,1,0.05612722170252572,12.325,23.0,Fashion,Fashion:55.0%、Home & Furniture:26.7%、Auto & Accessories:18.3%,23.0,18.0,33.0,74.0,0.8785046728971962,0.7138909797334638,0.25,0.5,0.17702227432590856,0.5416666666666667,0.2944569004012916,0.25,0.27999999999999997,0.3333333333333333,0.41148648648648656,1.0,1,低价值客户群
OX-00755,Vargas Fox,63.0,9532.0,151.3015873015873,1079.0,2.0,2024-12-31,2024-12-29,12,0.05838739573679333,11.907936507936508,29.0,Fashion,Fashion:54.0%、Home & Furniture:20.6%、Auto & Accessories:17.5%,24.0,23.0,31.0,78.0,0.9813084112149533,0.7393966333936761,0.625,0.5,0.40269636576787804,0.4787037037037037,0.5778576823639143,0.625,0.1815,0.8333333333333333,0.3939653939653939,0.5634920634920633,0,高价值客户群
OY-00907,Norman Joy,53.0,7649.0,144.32075471698113,1078.0,4.0,2024-12-31,2024-12-27,1,0.04916512059369202,12.169811320754716,31.0,Fashion,Fashion:37.7%、Home & Furniture:37.7%、Auto & Accessories:18.9%,16.0,11.0,26.0,53.0,0.9626168224299065,0.620765093348272,0.25,0.2857142857142857,0.1670574443141852,0.5023148148148149,0.5161873282678652,0.25,0.18875,0.3333333333333333,0.11830698623151459,0.6886792452830193,2,中高价值客户群
PE-001490,Schroeder Philippe,66.0,10047.0,152.22727272727272,1048.0,33.0,2024-12-31,2024-11-28,6,0.06297709923664122,13.103030303030302,29.0,Fashion,Fashion:45.5%、Home & Furniture:27.3%、Auto & Accessories:19.7%,25.0,22.0,40.0,87.0,0.691588785046729,0.7850357172933213,0.0,0.3571428571428571,0.0,0.5473484848484849,0.4708321744563355,0.0,0.0,0.0,0.2493857493857493,0.583333333333333,3,中等价值客户群
PE-00498,Flowers Kampe,85.0,13193.0,155.21176470588236,1066.0,17.0,2024-12-31,2024-12-14,2,0.07973733583489681,12.383529411764705,31.0,Fashion,Fashion:50.6%、Home & Furniture:25.9%、Auto & Accessories:12.9%,31.0,22.0,49.0,102.0,0.8411214953271028,0.9074126961460962,0.125,0.3571428571428571,0.11254396248534583,0.7314814814814814,0.2380689414246461,0.125,0.09250000000000001,0.16666666666666666,0.33656597774244834,0.4176470588235297,2,中高价值客户群
PO-00114,Graham Cacioppo,36.0,5486.0,152.38888888888889,1050.0,0.0,2024-12-31,2024-12-31,10,0.03428571428571429,13.147222222222222,18.0,Fashion,Fashion:69.4%、Auto & Accessories:16.7%、Electronic:8.3%,14.0,14.0,21.0,49.0,1.0,0.2903041553619876,0.375,0.5,0.26025791324736225,0.5277777777777777,0.4782209959582923,0.375,0.3716666666666667,0.5,0.6567817817817818,0.6944444444444446,0,高价值客户群
PO-00150,Gallagher Ocampo,68.0,10232.0,150.47058823529412,1057.0,16.0,2024-12-31,2024-12-15,6,0.06433301797540208,12.177941176470588,26.0,Fashion,Fashion:55.9%、Auto & Accessories:27.9%、Home & Furniture:13.2%,27.0,25.0,38.0,90.0,0.8504672897196262,0.7974052342883611,0.125,0.14285714285714285,0.03634232121922626,0.12962962962962965,0.25284344747431997,0.125,0.3225,0.16666666666666666,0.42647058823529416,0.8382352941176467,4,低价值潜在流失客户群
PO-003674,Sullivan Cacioppo,55.0,9110.0,165.63636363636363,1042.0,40.0,2024-12-31,2024-11-21,7,0.052783109404990404,20.523636363636363,21.0,Fashion,Fashion:60.0%、Home & Furniture:30.9%、Auto & Accessories:7.3%,40.0,37.0,45.0,122.0,0.6261682242990654,0.6719060437942821,0.0,0.2857142857142857,0.0,0.6094276094276094,0.4243169343840485,0.0,0.0,0.0,0.49639639639639643,0.9000000000000004,3,中等价值客户群
PP-001124,Lynch Epp,52.0,7569.0,145.55769230769232,1072.0,9.0,2024-12-31,2024-12-22,7,0.048507462686567165,13.805769230769231,32.0,Fashion,Fashion:30.8%、Auto & Accessories:28.8%、Home & Furniture:25.0%,29.0,16.0,27.0,72.0,0.9158878504672897,0.6104675960536055,0.625,0.5714285714285714,0.45369284876905036,0.5592592592592593,0.4575851018804039,0.625,0.30700000000000005,0.8333333333333333,0.0,0.1538461538461533,2,中高价值客户群
PP-0041952,Tyler Kipp,43.0,6823.0,158.67441860465115,986.0,64.0,2024-12-31,2024-10-28,3,0.0436105476673428,19.61627906976744,16.0,Fashion,Fashion:79.1%、Home & Furniture:20.9%,30.0,28.0,35.0,93.0,0.4018691588785047,0.5228870166753932,0.0,0.07142857142857142,0.0,0.5771963824289406,0.0,0.0,0.0,0.0,0.8202388434946575,1.0,3,中等价值客户群
PS-00412,Olsen Phelps,48.0,7253.0,151.10416666666666,1042.0,8.0,2024-12-31,2024-12-23,5,0.046065259117082535,13.927083333333334,24.0,Fashion,Fashion:39.6%、Auto & Accessories:37.5%、Home & Furniture:22.9%,23.0,16.0,31.0,70.0,0.9252336448598131,0.5694469340900505,0.125,0.2857142857142857,0.12485345838218052,0.8287037037037037,0.48743374246729954,0.125,0.32000000000000006,0.16666666666666666,0.14968093093093093,1.0,1,低价值客户群
